"No.","Time","Source","Destination","Protocol","Length","Info"
"2946","240.361325","192.168.2.22","143.204.23.44","TLSv1.2","89","Application Data"
"2947","240.364053","143.204.23.44","192.168.2.22","TCP","60","443  >  2166 [ACK] Seq=1870 Ack=4054 Win=180 Len=0"
"2948","240.860255","104.18.32.47","192.168.2.22","TLSv1.2","162","Application Data"
"2949","240.903117","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=258687 Ack=97970 Win=947 Len=0"
"2950","241.323447","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"2951","241.759764","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"2952","241.809456","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=258687 Ack=98070 Win=947 Len=0"
"2953","242.610092","104.18.32.47","192.168.2.22","TLSv1.2","146","Application Data"
"2954","242.612708","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"2955","242.702220","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=98162 Ack=258722 Win=134 Len=0"
"2956","242.763881","192.168.2.22","52.112.84.161","TLSv1.2","111","Application Data"
"2957","242.839996","52.112.84.161","192.168.2.22","TLSv1.2","100","Application Data"
"2958","242.877734","192.168.2.22","52.112.84.161","TCP","54","1791  >  443 [ACK] Seq=400 Ack=323 Win=259 Len=0"
"2959","243.161144","192.168.2.22","10.3.0.20","TCP","62","[TCP Retransmission] 2252  >  1688 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM"
"2960","243.452294","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"2961","243.495553","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=258722 Ack=98262 Win=946 Len=0"
"2962","243.572643","192.168.2.22","186.233.185.147","TCP","55","[TCP Keep-Alive] 1726  >  443 [ACK] Seq=1 Ack=1 Win=260 Len=1"
"2963","243.638785","186.233.185.147","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  1726 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"2964","243.885126","104.18.32.47","192.168.2.22","TLSv1.2","154","Application Data"
"2965","243.908531","104.18.32.47","192.168.2.22","TLSv1.2","466","Application Data"
"2966","243.908604","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=258722 Ack=98774 Win=944 Len=0"
"2967","244.012387","104.18.32.47","192.168.2.22","TLSv1.2","187","Application Data"
"2968","244.063001","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=258722 Ack=98907 Win=944 Len=0"
"2969","244.155925","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=258722 Ack=98907 Win=944 Len=1400 [TCP PDU reassembled in 2974]"
"2970","244.155925","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=260122 Ack=98907 Win=944 Len=1400 [TCP PDU reassembled in 2974]"
"2971","244.155925","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=261522 Ack=98907 Win=944 Len=1400 [TCP PDU reassembled in 2974]"
"2972","244.155925","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=262922 Ack=98907 Win=944 Len=1400 [TCP PDU reassembled in 2974]"
"2973","244.155925","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=264322 Ack=98907 Win=944 Len=1400 [TCP PDU reassembled in 2974]"
"2974","244.155925","192.168.2.22","104.18.32.47","TLSv1.2","192","Application Data"
"2975","244.156062","192.168.2.22","104.18.32.47","TLSv1.2","609","Application Data"
"2976","244.245683","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=98907 Ack=260122 Win=134 Len=0"
"2977","244.246596","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=98907 Ack=261522 Win=134 Len=0"
"2978","244.246596","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=98907 Ack=262922 Win=135 Len=0"
"2979","244.246596","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=98907 Ack=265860 Win=135 Len=0"
"2980","244.246596","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=98907 Ack=266415 Win=136 Len=0"
"2981","244.424481","104.18.32.47","192.168.2.22","TLSv1.2","627","Application Data"
"2982","244.424481","104.18.32.47","192.168.2.22","TLSv1.2","105","Application Data"
"2983","244.424481","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"2984","244.424568","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=266415 Ack=99562 Win=941 Len=0"
"2985","244.426962","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"2986","244.456738","192.168.2.22","35.190.80.1","TCP","55","[TCP Keep-Alive] 2149  >  443 [ACK] Seq=950 Ack=200 Win=258 Len=1"
"2987","244.460416","35.190.80.1","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2149 [ACK] Seq=200 Ack=951 Win=1040 Len=0 SLE=950 SRE=951"
"2988","244.485639","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=266450 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 2992]"
"2989","244.485639","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=267850 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 2992]"
"2990","244.485639","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=269250 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 2992]"
"2991","244.485639","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=270650 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 2992]"
"2992","244.485639","192.168.2.22","104.18.32.47","TLSv1.2","219","Application Data"
"2993","244.485806","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=272215 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 2994]"
"2994","244.485806","192.168.2.22","104.18.32.47","TLSv1.2","104","Application Data"
"2995","244.486760","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=273665 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 2999]"
"2996","244.486760","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=275065 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 2999]"
"2997","244.486760","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=276465 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 2999]"
"2998","244.486760","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=277865 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 2999]"
"2999","244.486760","192.168.2.22","104.18.32.47","TLSv1.2","219","Application Data"
"3000","244.486881","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=279430 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 3001]"
"3001","244.486881","192.168.2.22","104.18.32.47","TLSv1.2","142","Application Data"
"3002","244.506797","192.168.2.22","35.190.80.1","TCP","55","[TCP Keep-Alive] 2187  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1"
"3003","244.510194","35.190.80.1","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2187 [ACK] Seq=1 Ack=2 Win=1041 Len=0 SLE=1 SRE=2"
"3004","244.516233","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=99562 Ack=266450 Win=136 Len=0"
"3005","244.547470","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"3006","244.547549","192.168.2.22","52.1.111.67","TLSv1.2","100","Application Data"
"3007","244.547588","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"3008","244.550439","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"3009","244.550553","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"3010","244.553425","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"3011","244.553527","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"3012","244.555012","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"3013","244.555116","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"3014","244.555952","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"3015","244.556060","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"3016","244.557777","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"3017","244.557911","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"3018","244.575415","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=99562 Ack=267850 Win=136 Len=0"
"3019","244.576249","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=99562 Ack=269250 Win=137 Len=0"
"3020","244.576249","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=99562 Ack=270650 Win=137 Len=0"
"3021","244.576249","104.18.32.47","192.168.2.22","TCP","66","[TCP Dup ACK 3020#1] 443  >  2160 [ACK] Seq=99562 Ack=270650 Win=137 Len=0 SLE=273615 SRE=273665"
"3022","244.576249","104.18.32.47","192.168.2.22","TCP","66","443  >  2160 [ACK] Seq=99562 Ack=272215 Win=138 Len=0 SLE=273615 SRE=273665"
"3023","244.576249","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=99562 Ack=273665 Win=138 Len=0"
"3024","244.576249","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=99562 Ack=275065 Win=138 Len=0"
"3025","244.577141","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=99562 Ack=276465 Win=139 Len=0"
"3026","244.577141","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=99562 Ack=279265 Win=139 Len=0"
"3027","244.577141","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=99562 Ack=279430 Win=140 Len=0"
"3028","244.578407","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=99562 Ack=280918 Win=140 Len=0"
"3029","244.628041","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=280918 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 3033]"
"3030","244.628041","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=282318 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 3033]"
"3031","244.628041","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=283718 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 3033]"
"3032","244.628041","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=285118 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 3033]"
"3033","244.628041","192.168.2.22","104.18.32.47","TLSv1.2","219","Application Data"
"3034","244.628388","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=286683 Ack=99562 Win=941 Len=1400 [TCP PDU reassembled in 3035]"
"3035","244.628388","192.168.2.22","104.18.32.47","TLSv1.2","67","Application Data"
"3036","244.637318","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=5313 Ack=18245 Win=108800 Len=0"
"3037","244.638140","52.1.111.67","192.168.2.22","TLSv1.2","100","Application Data"
"3038","244.638934","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"3039","244.639019","192.168.2.22","52.1.111.67","TCP","54","2235  >  443 [ACK] Seq=23322 Ack=5663 Win=66048 Len=0"
"3040","244.641070","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=5663 Ack=19838 Win=108800 Len=0"
"3041","244.641070","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"3042","244.644095","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=5967 Ack=20709 Win=108800 Len=0"
"3043","244.644935","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"3044","244.645021","192.168.2.22","52.1.111.67","TCP","54","2235  >  443 [ACK] Seq=23322 Ack=6271 Win=65280 Len=0"
"3045","244.646109","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=6271 Ack=21729 Win=108800 Len=0"
"3046","244.646109","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"3047","244.647087","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"3048","244.647149","192.168.2.22","52.1.111.67","TCP","54","2235  >  443 [ACK] Seq=23322 Ack=6879 Win=66560 Len=0"
"3049","244.648843","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"3050","244.694272","192.168.2.22","52.1.111.67","TCP","54","2235  >  443 [ACK] Seq=23322 Ack=7183 Win=66304 Len=0"
"3051","244.706171","104.18.32.47","192.168.2.22","TLSv1.2","321","Application Data"
"3052","244.707011","104.18.32.47","192.168.2.22","TLSv1.2","101","Application Data"
"3053","244.707011","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"3054","244.707057","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=288096 Ack=99907 Win=940 Len=0"
"3055","244.708266","104.18.32.47","192.168.2.22","TLSv1.2","319","Application Data"
"3056","244.708266","104.18.32.47","192.168.2.22","TLSv1.2","101","Application Data"
"3057","244.708266","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"3058","244.708360","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=288096 Ack=100250 Win=938 Len=0"
"3059","244.717909","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=100250 Ack=283718 Win=141 Len=0"
"3060","244.717909","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=100250 Ack=285118 Win=141 Len=0"
"3061","244.718750","104.18.32.47","192.168.2.22","TCP","66","[TCP Dup ACK 3060#1] 443  >  2160 [ACK] Seq=100250 Ack=285118 Win=141 Len=0 SLE=288083 SRE=288096"
"3062","244.718750","104.18.32.47","192.168.2.22","TCP","66","443  >  2160 [ACK] Seq=100250 Ack=286683 Win=141 Len=0 SLE=288083 SRE=288096"
"3063","244.718750","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=100250 Ack=288096 Win=142 Len=0"
"3064","244.765020","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"3065","244.765103","192.168.2.22","52.1.111.67","TLSv1.2","852","Application Data"
"3066","244.851199","104.18.32.47","192.168.2.22","TLSv1.2","349","Application Data"
"3067","244.851199","104.18.32.47","192.168.2.22","TLSv1.2","101","Application Data"
"3068","244.851199","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"3069","244.851309","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=288096 Ack=100623 Win=937 Len=0"
"3070","244.855673","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=7183 Ack=24269 Win=108800 Len=0"
"3071","244.855673","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"3072","244.901346","192.168.2.22","52.1.111.67","TCP","54","2235  >  443 [ACK] Seq=24269 Ack=7487 Win=66048 Len=0"
"3073","245.692298","104.18.32.47","192.168.2.22","TLSv1.2","326","Application Data"
"3074","245.692298","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"3075","245.692381","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=288096 Ack=100926 Win=936 Len=0"
"3076","246.333358","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"3077","246.812966","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"3078","246.813112","192.168.2.22","52.1.111.67","TLSv1.2","852","Application Data"
"3079","246.904423","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=7487 Ack=25216 Win=108800 Len=0"
"3080","246.904423","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"3081","246.953373","192.168.2.22","52.1.111.67","TCP","54","2235  >  443 [ACK] Seq=25216 Ack=7791 Win=65792 Len=0"
"3082","247.025876","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=288096 Ack=100926 Win=936 Len=1400 [TCP PDU reassembled in 3087]"
"3083","247.025876","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=289496 Ack=100926 Win=936 Len=1400 [TCP PDU reassembled in 3087]"
"3084","247.025876","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=290896 Ack=100926 Win=936 Len=1400 [TCP PDU reassembled in 3087]"
"3085","247.025876","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=292296 Ack=100926 Win=936 Len=1400 [TCP PDU reassembled in 3087]"
"3086","247.025876","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=293696 Ack=100926 Win=936 Len=1400 [TCP PDU reassembled in 3087]"
"3087","247.025876","192.168.2.22","104.18.32.47","TLSv1.2","214","Application Data"
"3088","247.025999","192.168.2.22","104.18.32.47","TLSv1.2","304","Application Data"
"3089","247.071407","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.8? Tell 192.168.2.1"
"3090","247.116957","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=100926 Ack=290896 Win=143 Len=0"
"3091","247.116957","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=100926 Ack=292296 Win=143 Len=0"
"3092","247.116957","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=100926 Ack=295096 Win=144 Len=0"
"3093","247.116957","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=100926 Ack=295256 Win=144 Len=0"
"3094","247.116957","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=100926 Ack=295506 Win=144 Len=0"
"3095","247.279057","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=295506 Ack=100926 Win=936 Len=1400 [TCP PDU reassembled in 3099]"
"3096","247.279057","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=296906 Ack=100926 Win=936 Len=1400 [TCP PDU reassembled in 3099]"
"3097","247.279057","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=298306 Ack=100926 Win=936 Len=1400 [TCP PDU reassembled in 3099]"
"3098","247.279057","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=299706 Ack=100926 Win=936 Len=1400 [TCP PDU reassembled in 3099]"
"3099","247.279057","192.168.2.22","104.18.32.47","TLSv1.2","219","Application Data"
"3100","247.279201","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=301271 Ack=100926 Win=936 Len=1400 [TCP PDU reassembled in 3101]"
"3101","247.279201","192.168.2.22","104.18.32.47","TLSv1.2","117","Application Data"
"3102","247.342366","104.18.32.47","192.168.2.22","TLSv1.2","357","Application Data"
"3103","247.342366","104.18.32.47","192.168.2.22","TLSv1.2","89","Application Data"
"3104","247.342366","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"3105","247.342489","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=302734 Ack=101295 Win=934 Len=0"
"3106","247.368971","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=101295 Ack=296906 Win=145 Len=0"
"3107","247.369850","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=101295 Ack=298306 Win=145 Len=0"
"3108","247.369850","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=101295 Ack=299706 Win=145 Len=0"
"3109","247.369850","104.18.32.47","192.168.2.22","TCP","66","[TCP Dup ACK 3108#1] 443  >  2160 [ACK] Seq=101295 Ack=299706 Win=146 Len=0 SLE=302671 SRE=302734"
"3110","247.369850","104.18.32.47","192.168.2.22","TCP","66","443  >  2160 [ACK] Seq=101295 Ack=301271 Win=146 Len=0 SLE=302671 SRE=302734"
"3111","247.369850","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=101295 Ack=302734 Win=146 Len=0"
"3112","247.492225","104.18.32.47","192.168.2.22","TLSv1.2","323","Application Data"
"3113","247.492225","104.18.32.47","192.168.2.22","TLSv1.2","101","Application Data"
"3114","247.492329","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=302734 Ack=101611 Win=933 Len=0"
"3115","247.493372","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"3116","247.535929","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=302734 Ack=101642 Win=933 Len=0"
"3117","247.798722","192.168.2.22","104.18.32.47","TLSv1.2","230","Application Data"
"3118","247.798852","192.168.2.22","104.18.32.47","TLSv1.2","93","Application Data"
"3119","247.798923","192.168.2.22","104.18.32.47","TCP","1454","2164  >  443 [ACK] Seq=98728 Ack=7202 Win=252 Len=1400 [TCP PDU reassembled in 3124]"
"3120","247.798923","192.168.2.22","104.18.32.47","TCP","1454","2164  >  443 [ACK] Seq=100128 Ack=7202 Win=252 Len=1400 [TCP PDU reassembled in 3124]"
"3121","247.798923","192.168.2.22","104.18.32.47","TCP","1454","2164  >  443 [ACK] Seq=101528 Ack=7202 Win=252 Len=1400 [TCP PDU reassembled in 3124]"
"3122","247.798923","192.168.2.22","104.18.32.47","TCP","1454","2164  >  443 [ACK] Seq=102928 Ack=7202 Win=252 Len=1400 [TCP PDU reassembled in 3124]"
"3123","247.798923","192.168.2.22","104.18.32.47","TCP","1454","2164  >  443 [ACK] Seq=104328 Ack=7202 Win=252 Len=1400 [TCP PDU reassembled in 3124]"
